ADM2_NAME,tahun,bulan,mean
Kota Jember,2024.0,4.0,631.1838989257812
Kota Batu,2024.0,5.0,484.2948271807502
Malang,2024.0,5.0,490.7450052000878
Bangkalan,2024.0,5.0,318.8515540293414
Banyuwangi,2024.0,5.0,464.8467789299744
Blitar,2024.0,5.0,380.56644189502543
Bojonegoro,2024.0,5.0,383.78041144477
Bondowoso,2024.0,5.0,480.3583558676899
Gresik,2024.0,5.0,336.893137739519
Jember,2024.0,5.0,489.42096654480923
Jombang,2024.0,5.0,365.2251196967231
Kediri,2024.0,5.0,421.8067361337167
Kota Blitar,2024.0,5.0,321.4985656738281
Kota Kediri,2024.0,5.0,526.0733407827524
Kota Madiun,2024.0,5.0,363.29107666015625
Kota Malang,2024.0,5.0,438.09600508840464
Kota Mojokerto,2024.0,5.0,376.3450012207031
Kota Pasuruan,2024.0,5.0,319.6576232910156
Kota Probolinggo,2024.0,5.0,401.3768615722656
Kota Surabaya,2024.0,5.0,262.28614455003003
Lamongan,2024.0,5.0,459.1787614037981
Lumajang,2024.0,5.0,523.4409906904036
Madiun,2024.0,5.0,373.1828181587872
Magetan,2024.0,5.0,457.5754945336319
Mojokerto,2024.0,5.0,386.1546149002878
Nganjuk,2024.0,5.0,372.5657092338001
Ngawi,2024.0,5.0,419.9685677473178
Pacitan,2024.0,5.0,350.10057058193206
Pamekasan,2024.0,5.0,310.4658666032084
Pasuruan,2024.0,5.0,461.5996638352309
Ponorogo,2024.0,5.0,415.1274985651816
Probolinggo,2024.0,5.0,510.4688696580775
Sampang,2024.0,5.0,320.39458745912066
Sidoarjo,2024.0,5.0,284.82420732630766
Situbondo,2024.0,5.0,468.10811934037633
Sumenep,2024.0,5.0,291.1133117675781
Trenggalek,2024.0,5.0,419.8588694377118
Tuban,2024.0,5.0,384.2045349121094
Tulungagung,2024.0,5.0,429.1904260824015
Kota Jember,2024.0,5.0,588.1463623046875
Kota Batu,2024.0,6.0,437.72018387738393
Malang,2024.0,6.0,426.35601879237504
Bangkalan,2024.0,6.0,276.02149974982547
Banyuwangi,2024.0,6.0,402.45546785343834
Blitar,2024.0,6.0,314.4091728303114
Bojonegoro,2024.0,6.0,339.93206206898634
Bondowoso,2024.0,6.0,416.9623295880746
Gresik,2024.0,6.0,299.9654976801617
Jember,2024.0,6.0,416.66767829640486
Jombang,2024.0,6.0,316.4653299505061
Kediri,2024.0,6.0,371.79608758997034
Kota Blitar,2024.0,6.0,251.2982177734375
Kota Kediri,2024.0,6.0,483.74103604830225
Kota Madiun,2024.0,6.0,314.95867919921875
Kota Malang,2024.0,6.0,388.3891537314967
Kota Mojokerto,2024.0,6.0,334.82470703125
Kota Pasuruan,2024.0,6.0,274.0568542480469
Kota Probolinggo,2024.0,6.0,341.2262268066406
Kota Surabaya,2024.0,6.0,233.66547066824776
Lamongan,2024.0,6.0,407.7658054632542
Lumajang,2024.0,6.0,452.790136943294
Madiun,2024.0,6.0,330.33053979921584
Magetan,2024.0,6.0,411.7734187676654
Mojokerto,2024.0,6.0,344.2023838333219
Nganjuk,2024.0,6.0,323.6713900875736
Ngawi,2024.0,6.0,376.0135758146792
Pacitan,2024.0,6.0,295.3217813439399
Pamekasan,2024.0,6.0,250.94784914509637
Pasuruan,2024.0,6.0,411.09350573531987
Ponorogo,2024.0,6.0,367.2905891787621
Probolinggo,2024.0,6.0,448.62151611552514
Sampang,2024.0,6.0,257.31412942575855
Sidoarjo,2024.0,6.0,253.78030607662103
Situbondo,2024.0,6.0,405.7089487051035
Sumenep,2024.0,6.0,234.39039611816406
Trenggalek,2024.0,6.0,357.10197706107635
Tuban,2024.0,6.0,350.04386662801113
Tulungagung,2024.0,6.0,370.38040748009314
Kota Jember,2024.0,6.0,519.4197387695312
Kota Batu,2024.0,7.0,391.87061354693253
Malang,2024.0,7.0,372.8970665616612
Bangkalan,2024.0,7.0,232.48551047437545
Banyuwangi,2024.0,7.0,365.5406842765161
Blitar,2024.0,7.0,259.04029277847843
Bojonegoro,2024.0,7.0,290.1265605031708
Bondowoso,2024.0,7.0,365.943728129069
Gresik,2024.0,7.0,261.67871684007685
Jember,2024.0,7.0,371.7712540759817
Jombang,2024.0,7.0,260.76454470856027
Kediri,2024.0,7.0,313.03910395304354
Kota Blitar,2024.0,7.0,195.4110870361328
Kota Kediri,2024.0,7.0,430.85145158034106
Kota Madiun,2024.0,7.0,252.0446014404297
Kota Malang,2024.0,7.0,341.8400975277549
Kota Mojokerto,2024.0,7.0,284.57598876953125
Kota Pasuruan,2024.0,7.0,236.99017333984375
Kota Probolinggo,2024.0,7.0,291.6056823730469
Kota Surabaya,2024.0,7.0,203.0792038466904
Lamongan,2024.0,7.0,358.6475236900957
Lumajang,2024.0,7.0,406.13039987621505
Madiun,2024.0,7.0,272.4232574539568
Magetan,2024.0,7.0,354.43485991935415
Mojokerto,2024.0,7.0,296.04961051717834
Nganjuk,2024.0,7.0,262.0610357507483
Ngawi,2024.0,7.0,323.00430492774217
Pacitan,2024.0,7.0,254.60539093985366
Pamekasan,2024.0,7.0,206.5734542675233
Pasuruan,2024.0,7.0,364.0326575302496
Ponorogo,2024.0,7.0,313.4981770053986
Probolinggo,2024.0,7.0,397.5064013425042
Sampang,2024.0,7.0,211.25994028490643
Sidoarjo,2024.0,7.0,218.48093124634443
Situbondo,2024.0,7.0,359.9709665273691
Sumenep,2024.0,7.0,192.61314392089844
Trenggalek,2024.0,7.0,308.6625656679453
Tuban,2024.0,7.0,312.4259387207032
Tulungagung,2024.0,7.0,317.14894552545223
Kota Jember,2024.0,7.0,474.53753662109375
Kota Batu,2024.0,8.0,307.46689022288604
Malang,2024.0,8.0,299.2124259108489
Bangkalan,2024.0,8.0,172.45557052554284
Banyuwangi,2024.0,8.0,293.3404825156691
Blitar,2024.0,8.0,193.09868498273224
Bojonegoro,2024.0,8.0,230.42930474928863
Bondowoso,2024.0,8.0,298.1806517338407
Gresik,2024.0,8.0,202.77731310683512
Jember,2024.0,8.0,301.81953847075073
Jombang,2024.0,8.0,185.73135873043177
Kediri,2024.0,8.0,236.45814627188224
Kota Blitar,2024.0,8.0,138.43447875976562
Kota Kediri,2024.0,8.0,353.8903861412635
Kota Madiun,2024.0,8.0,183.03256225585938
Kota Malang,2024.0,8.0,263.6757025467722
Kota Mojokerto,2024.0,8.0,207.1856689453125
Kota Pasuruan,2024.0,8.0,186.29776000976562
Kota Probolinggo,2024.0,8.0,228.3418731689453
Kota Surabaya,2024.0,8.0,154.81971120310357
Lamongan,2024.0,8.0,287.71966737689394
Lumajang,2024.0,8.0,334.07308345016423
Madiun,2024.0,8.0,203.21247242683148
Magetan,2024.0,8.0,284.1388386051829
Mojokerto,2024.0,8.0,217.31519054390532
Nganjuk,2024.0,8.0,195.34157684458285
Ngawi,2024.0,8.0,258.5712002813221
Pacitan,2024.0,8.0,197.16988519583896
Pamekasan,2024.0,8.0,158.43907877032677
Pasuruan,2024.0,8.0,289.27838866691286
Ponorogo,2024.0,8.0,238.0656443872759
Probolinggo,2024.0,8.0,326.98940672593955
Sampang,2024.0,8.0,165.2621415249137
Sidoarjo,2024.0,8.0,158.60808102204837
Situbondo,2024.0,8.0,301.454093398057
Sumenep,2024.0,8.0,143.37696838378906
Trenggalek,2024.0,8.0,240.41217532789852
Tuban,2024.0,8.0,255.91388585408532
Tulungagung,2024.0,8.0,246.0921364668961
Kota Jember,2024.0,8.0,399.9237060546875
Kota Batu,2024.0,9.0,251.8448683794807
Malang,2024.0,9.0,251.64904787845026
Bangkalan,2024.0,9.0,148.98093150323788
Banyuwangi,2024.0,9.0,235.26276939952442
Blitar,2024.0,9.0,160.20587616893445
Bojonegoro,2024.0,9.0,205.89844801161024
Bondowoso,2024.0,9.0,257.7008597608925
Gresik,2024.0,9.0,175.48642416746037
Jember,2024.0,9.0,255.7063664125902
Jombang,2024.0,9.0,155.8466431396176
Kediri,2024.0,9.0,203.0792630654794
Kota Blitar,2024.0,9.0,113.93616485595703
Kota Kediri,2024.0,9.0,308.8833553607647
Kota Madiun,2024.0,9.0,161.38275146484375
Kota Malang,2024.0,9.0,215.77915954589847
Kota Mojokerto,2024.0,9.0,172.7939910888672
Kota Pasuruan,2024.0,9.0,158.80702209472656
Kota Probolinggo,2024.0,9.0,195.97776794433594
Kota Surabaya,2024.0,9.0,133.36857143863216
Lamongan,2024.0,9.0,252.72494130320362
Lumajang,2024.0,9.0,282.18039616613476
Madiun,2024.0,9.0,177.802621314274
Magetan,2024.0,9.0,254.211851910847
Mojokerto,2024.0,9.0,176.3461705258018
Nganjuk,2024.0,9.0,174.22617432565403
Ngawi,2024.0,9.0,230.95254903401204
Pacitan,2024.0,9.0,168.22455330782157
Pamekasan,2024.0,9.0,145.26610350876715
Pasuruan,2024.0,9.0,241.51823862587534
Ponorogo,2024.0,9.0,201.57199355094662
Probolinggo,2024.0,9.0,284.74218393774595
Sampang,2024.0,9.0,154.14993726153705
Sidoarjo,2024.0,9.0,128.7779667492219
Situbondo,2024.0,9.0,268.01760459998985
Sumenep,2024.0,9.0,128.25543212890625
Trenggalek,2024.0,9.0,201.0303736307535
Tuban,2024.0,9.0,227.38320650736495
Tulungagung,2024.0,9.0,208.98139343680916
Kota Jember,2024.0,9.0,349.7790222167969
Kota Batu,2024.0,10.0,245.45999975765457
Malang,2024.0,10.0,237.26922938141004
Bangkalan,2024.0,10.0,156.54014355329505
Banyuwangi,2024.0,10.0,207.94309487208133
Blitar,2024.0,10.0,153.79722377452774
Bojonegoro,2024.0,10.0,213.6762009608893
Bondowoso,2024.0,10.0,239.59998528853706
Gresik,2024.0,10.0,181.04900972342787
Jember,2024.0,10.0,238.58570867320034
Jombang,2024.0,10.0,161.91759146102754
Kediri,2024.0,10.0,206.45115516097457
Kota Blitar,2024.0,10.0,108.86328887939453
Kota Kediri,2024.0,10.0,306.9048555814303
Kota Madiun,2024.0,10.0,175.11756896972656
Kota Malang,2024.0,10.0,211.61991962633635
Kota Mojokerto,2024.0,10.0,179.3322296142578
Kota Pasuruan,2024.0,10.0,158.46206665039062
Kota Probolinggo,2024.0,10.0,187.7127685546875
Kota Surabaya,2024.0,10.0,140.35309592446126
Lamongan,2024.0,10.0,254.96004357276027
Lumajang,2024.0,10.0,260.9339225284232
Madiun,2024.0,10.0,189.29289905030524
Magetan,2024.0,10.0,263.57750218089035
Mojokerto,2024.0,10.0,177.809746279354
Nganjuk,2024.0,10.0,184.7396049994927
Ngawi,2024.0,10.0,239.23979713912016
Pacitan,2024.0,10.0,171.5214992628037
Pamekasan,2024.0,10.0,148.6031043234836
Pasuruan,2024.0,10.0,233.80495694788496
Ponorogo,2024.0,10.0,207.2240726717057
Probolinggo,2024.0,10.0,269.939318264232
Sampang,2024.0,10.0,157.26909399697945
Sidoarjo,2024.0,10.0,133.9288994284237
Situbondo,2024.0,10.0,252.23462203384994
Sumenep,2024.0,10.0,132.30848693847656
Trenggalek,2024.0,10.0,195.74332896772637
Tuban,2024.0,10.0,223.07268809000655
Tulungagung,2024.0,10.0,206.83437735169798
Kota Jember,2024.0,10.0,329.7170104980469
Kota Batu,2024.0,11.0,286.6246149399701
Malang,2024.0,11.0,292.16340216413994
Bangkalan,2024.0,11.0,193.66051468649744
Banyuwangi,2024.0,11.0,248.73420258430437
Blitar,2024.0,11.0,214.48180003301337
Bojonegoro,2024.0,11.0,279.4297472164955
Bondowoso,2024.0,11.0,262.1120808642843
Gresik,2024.0,11.0,212.26240828400284
Jember,2024.0,11.0,297.62299384761224
Jombang,2024.0,11.0,204.08292096070574
Kediri,2024.0,11.0,266.52997532597294
Kota Blitar,2024.0,11.0,172.25341796875
Kota Kediri,2024.0,11.0,384.2470914400541
Kota Madiun,2024.0,11.0,251.06820678710938
Kota Malang,2024.0,11.0,258.7801071970086
Kota Mojokerto,2024.0,11.0,216.12623596191406
Kota Pasuruan,2024.0,11.0,193.9989776611328
Kota Probolinggo,2024.0,11.0,208.2912139892578
Kota Surabaya,2024.0,11.0,169.83890977796617
Lamongan,2024.0,11.0,289.5463359221752
Lumajang,2024.0,11.0,312.06859532487033
Madiun,2024.0,11.0,264.7768066252896
Magetan,2024.0,11.0,343.38423963097057
Mojokerto,2024.0,11.0,217.09846915975646
Nganjuk,2024.0,11.0,255.70393338554354
Ngawi,2024.0,11.0,311.6175901066519
Pacitan,2024.0,11.0,260.5442880061918
Pamekasan,2024.0,11.0,176.61760951695817
Pasuruan,2024.0,11.0,269.6845652572508
Ponorogo,2024.0,11.0,291.98644647290627
Probolinggo,2024.0,11.0,288.0558553302989
Sampang,2024.0,11.0,185.21204763013264
Sidoarjo,2024.0,11.0,164.33584635525466
Situbondo,2024.0,11.0,262.1086384562703
Sumenep,2024.0,11.0,162.27069091796875
Trenggalek,2024.0,11.0,271.1418527350369
Tuban,2024.0,11.0,264.9179770660401
Tulungagung,2024.0,11.0,279.5345108116066
Kota Jember,2024.0,11.0,384.18084716796875
Kota Batu,2024.0,12.0,482.3112357644474
Malang,2024.0,12.0,465.49457954037035
Bangkalan,2024.0,12.0,338.2379910429167
Banyuwangi,2024.0,12.0,425.53557808224093
Blitar,2024.0,12.0,375.6372440353578
Bojonegoro,2024.0,12.0,416.29102911301607
Bondowoso,2024.0,12.0,446.3448882724927
Gresik,2024.0,12.0,333.470247370716
Jember,2024.0,12.0,466.87251968315
Jombang,2024.0,12.0,366.99045477973095
Kediri,2024.0,12.0,435.05671957510486
Kota Blitar,2024.0,12.0,321.9482727050781
Kota Kediri,2024.0,12.0,554.020763690655
Kota Madiun,2024.0,12.0,397.9449768066406
Kota Malang,2024.0,12.0,440.73889160156244
Kota Mojokerto,2024.0,12.0,369.7156982421875
Kota Pasuruan,2024.0,12.0,329.6513366699219
Kota Probolinggo,2024.0,12.0,408.851806640625
Kota Surabaya,2024.0,12.0,270.138433435461
Lamongan,2024.0,12.0,443.4400686949363
Lumajang,2024.0,12.0,497.9502283817151
Madiun,2024.0,12.0,406.18810774453334
Magetan,2024.0,12.0,498.27676453629164
Mojokerto,2024.0,12.0,384.8685061806126
Nganjuk,2024.0,12.0,403.2957973067378
Ngawi,2024.0,12.0,454.97338465159515
Pacitan,2024.0,12.0,403.0558405224918
Pamekasan,2024.0,12.0,347.6349075831724
Pasuruan,2024.0,12.0,451.51603599486316
Ponorogo,2024.0,12.0,451.2704865240281
Probolinggo,2024.0,12.0,495.6638661552878
Sampang,2024.0,12.0,354.3996434411337
Sidoarjo,2024.0,12.0,290.8629346225351
Situbondo,2024.0,12.0,440.2211386940696
Sumenep,2024.0,12.0,336.78973388671875
Trenggalek,2024.0,12.0,444.05240309382066
Tuban,2024.0,12.0,403.0065198771159
Tulungagung,2024.0,12.0,447.3361590877993
Kota Jember,2024.0,12.0,563.14990234375
Kota Batu,2025.0,1.0,583.0676484949449
Malang,2025.0,1.0,583.294727772448
Bangkalan,2025.0,1.0,384.9433112198862
Banyuwangi,2025.0,1.0,602.2171837758209
Blitar,2025.0,1.0,465.2414270316059
Bojonegoro,2025.0,1.0,445.76150245195566
Bondowoso,2025.0,1.0,576.9085368280824
Gresik,2025.0,1.0,387.63105177388763
Jember,2025.0,1.0,601.548888279577
Jombang,2025.0,1.0,433.3300956186623
Kediri,2025.0,1.0,498.66934588396987
Kota Blitar,2025.0,1.0,403.4098205566406
Kota Kediri,2025.0,1.0,602.1419196495643
Kota Madiun,2025.0,1.0,424.52008056640625
Kota Malang,2025.0,1.0,528.4413580643504
Kota Mojokerto,2025.0,1.0,428.8523864746094
Kota Pasuruan,2025.0,1.0,400.6844787597656
Kota Probolinggo,2025.0,1.0,512.6520385742188
Kota Surabaya,2025.0,1.0,308.0251669412131
Lamongan,2025.0,1.0,522.5692245681565
Lumajang,2025.0,1.0,640.6402740988842
Madiun,2025.0,1.0,431.8849143023468
Magetan,2025.0,1.0,526.7965544413745
Mojokerto,2025.0,1.0,460.1689283582899
Nganjuk,2025.0,1.0,434.5115812227324
Ngawi,2025.0,1.0,482.9057362569782
Pacitan,2025.0,1.0,423.0432606993467
Pamekasan,2025.0,1.0,403.9546368202467
Pasuruan,2025.0,1.0,555.6232371756702
Ponorogo,2025.0,1.0,485.62965313080815
Probolinggo,2025.0,1.0,621.5660733615651
Sampang,2025.0,1.0,414.8408134992732
Sidoarjo,2025.0,1.0,336.1219808813085
Situbondo,2025.0,1.0,572.0468382203734
Sumenep,2025.0,1.0,386.8940124511719
Trenggalek,2025.0,1.0,494.21930271746174
Tuban,2025.0,1.0,447.008095855713
Tulungagung,2025.0,1.0,497.82495687296097
Kota Jember,2025.0,1.0,696.8068237304688
Kota Batu,2025.0,2.0,560.3049249088064
Malang,2025.0,2.0,575.1699811893413
Bangkalan,2025.0,2.0,371.58149643814613
Banyuwangi,2025.0,2.0,595.4343108613613
Blitar,2025.0,2.0,459.1915637800085
Bojonegoro,2025.0,2.0,438.7158327455874
Bondowoso,2025.0,2.0,570.0381276227425
Gresik,2025.0,2.0,383.17415427376704
Jember,2025.0,2.0,588.1676973114152
Jombang,2025.0,2.0,424.1829912590258
Kediri,2025.0,2.0,487.55294358995224
Kota Blitar,2025.0,2.0,400.6422424316406
Kota Kediri,2025.0,2.0,591.070320716271
Kota Madiun,2025.0,2.0,417.73272705078125
Kota Malang,2025.0,2.0,511.26062654194084
Kota Mojokerto,2025.0,2.0,423.824951171875
Kota Pasuruan,2025.0,2.0,381.3638916015625
Kota Probolinggo,2025.0,2.0,481.5877380371094
Kota Surabaya,2025.0,2.0,301.1269038273738
Lamongan,2025.0,2.0,520.7428814776532
Lumajang,2025.0,2.0,624.468583582237
Madiun,2025.0,2.0,425.51333372796597
Magetan,2025.0,2.0,517.7896708666794
Mojokerto,2025.0,2.0,446.4876710769028
Nganjuk,2025.0,2.0,427.59948578541423
Ngawi,2025.0,2.0,475.26015833323584
Pacitan,2025.0,2.0,416.81724887065604
Pamekasan,2025.0,2.0,379.9236285606127
Pasuruan,2025.0,2.0,534.2702257109852
Ponorogo,2025.0,2.0,478.63921577699716
Probolinggo,2025.0,2.0,591.8103073905496
Sampang,2025.0,2.0,393.27015991210936
Sidoarjo,2025.0,2.0,327.0217148071942
Situbondo,2025.0,2.0,576.5120846438718
Sumenep,2025.0,2.0,357.96295166015625
Trenggalek,2025.0,2.0,489.33087369620085
Tuban,2025.0,2.0,431.6406562805176
Tulungagung,2025.0,2.0,494.59108641907403
Kota Jember,2025.0,2.0,681.9435424804688
Kota Batu,2025.0,3.0,563.8620776008157
Malang,2025.0,3.0,562.2044081633312
Bangkalan,2025.0,3.0,373.8631757728954
Banyuwangi,2025.0,3.0,557.3808342712747
Blitar,2025.0,3.0,447.75977785674183
Bojonegoro,2025.0,3.0,441.3850554289641
Bondowoso,2025.0,3.0,554.7396324268285
Gresik,2025.0,3.0,384.41763205194667
Jember,2025.0,3.0,568.7977462782313
Jombang,2025.0,3.0,425.9531176788639
Kediri,2025.0,3.0,491.0317619041159
Kota Blitar,2025.0,3.0,386.4529113769531
Kota Kediri,2025.0,3.0,596.0585831862229
Kota Madiun,2025.0,3.0,420.0424499511719
Kota Malang,2025.0,3.0,511.62651463558797
Kota Mojokerto,2025.0,3.0,425.3094482421875
Kota Pasuruan,2025.0,3.0,384.3269958496094
Kota Probolinggo,2025.0,3.0,474.6512756347656
Kota Surabaya,2025.0,3.0,303.170661339393
Lamongan,2025.0,3.0,520.9481937028629
Lumajang,2025.0,3.0,604.0354602520282
Madiun,2025.0,3.0,427.7459189256832
Magetan,2025.0,3.0,521.8263806598943
Mojokerto,2025.0,3.0,449.20342607107773
Nganjuk,2025.0,3.0,429.34702079739924
Ngawi,2025.0,3.0,479.1144072938107
Pacitan,2025.0,3.0,413.5118364975266
Pamekasan,2025.0,3.0,380.641976517238
Pasuruan,2025.0,3.0,537.2945734659831
Ponorogo,2025.0,3.0,480.521379778462
Probolinggo,2025.0,3.0,586.4580849479227
Sampang,2025.0,3.0,392.9437125272529
Sidoarjo,2025.0,3.0,329.15747543579755
Situbondo,2025.0,3.0,559.33777806666
Sumenep,2025.0,3.0,360.2711181640625
Trenggalek,2025.0,3.0,485.37094483892605
Tuban,2025.0,3.0,432.95960978190107
Tulungagung,2025.0,3.0,491.3659507835304
Kota Jember,2025.0,3.0,665.2733764648438
Kota Batu,2025.0,4.0,533.2280596564799
Malang,2025.0,4.0,540.0587492955414
Bangkalan,2025.0,4.0,357.522987742841
Banyuwangi,2025.0,4.0,535.5278108930856
Blitar,2025.0,4.0,427.33159869112956
Bojonegoro,2025.0,4.0,424.2945583390601
Bondowoso,2025.0,4.0,530.1250925478728
Gresik,2025.0,4.0,369.9831367147312
Jember,2025.0,4.0,537.2112596269337
Jombang,2025.0,4.0,406.01585596257996
Kediri,2025.0,4.0,465.86182883933736
Kota Blitar,2025.0,4.0,368.6335754394531
Kota Kediri,2025.0,4.0,569.6391355074369
Kota Madiun,2025.0,4.0,403.48126220703125
Kota Malang,2025.0,4.0,485.89638639751234
Kota Mojokerto,2025.0,4.0,410.037841796875
Kota Pasuruan,2025.0,4.0,361.7298889160156
Kota Probolinggo,2025.0,4.0,448.0938415527344
Kota Surabaya,2025.0,4.0,290.48126354846323
Lamongan,2025.0,4.0,503.09326488940746
Lumajang,2025.0,4.0,575.0865956692392
Madiun,2025.0,4.0,410.1494643628298
Magetan,2025.0,4.0,500.43059136615534
Mojokerto,2025.0,4.0,426.41165946380437
Nganjuk,2025.0,4.0,412.0108901515152
Ngawi,2025.0,4.0,460.91032851289606
Pacitan,2025.0,4.0,394.05168955119416
Pamekasan,2025.0,4.0,360.99163664057016
Pasuruan,2025.0,4.0,509.2159039877295
Ponorogo,2025.0,4.0,458.37870524006496
Probolinggo,2025.0,4.0,558.0731062608606
Sampang,2025.0,4.0,373.07599629246914
Sidoarjo,2025.0,4.0,314.4311059961982
Situbondo,2025.0,4.0,536.3176522391183
Sumenep,2025.0,4.0,339.979736328125
Trenggalek,2025.0,4.0,463.96936163844845
Tuban,2025.0,4.0,421.3465057373047
Tulungagung,2025.0,4.0,470.89341459169486
Kota Jember,2025.0,4.0,634.0931396484375
Kota Batu,2025.0,5.0,538.2094232895794
Malang,2025.0,5.0,549.386906076843
Bangkalan,2025.0,5.0,361.5528379955219
Banyuwangi,2025.0,5.0,536.5001581741592
Blitar,2025.0,5.0,438.1373751868121
Bojonegoro,2025.0,5.0,428.24932307490593
Bondowoso,2025.0,5.0,529.8066411225692
Gresik,2025.0,5.0,372.239512125651
Jember,2025.0,5.0,538.6452652679251
Jombang,2025.0,5.0,408.85034518771704
Kediri,2025.0,5.0,470.9764981305158
Kota Blitar,2025.0,5.0,380.4161071777344
Kota Kediri,2025.0,5.0,576.2754152738131
Kota Madiun,2025.0,5.0,406.375732421875
Kota Malang,2025.0,5.0,491.85122359426396
Kota Mojokerto,2025.0,5.0,412.0495910644531
Kota Pasuruan,2025.0,5.0,364.9447326660156
Kota Probolinggo,2025.0,5.0,453.25958251953125
Kota Surabaya,2025.0,5.0,293.3126475575206
Lamongan,2025.0,5.0,504.40078246541873
Lumajang,2025.0,5.0,579.4931266044692
Madiun,2025.0,5.0,414.4091713296709
Magetan,2025.0,5.0,504.8227916190295
Mojokerto,2025.0,5.0,429.9360033894142
Nganjuk,2025.0,5.0,416.30211636101535
Ngawi,2025.0,5.0,464.35779289809057
Pacitan,2025.0,5.0,408.4407222820387
Pamekasan,2025.0,5.0,366.71507074591824
Pasuruan,2025.0,5.0,512.3831220797408
Ponorogo,2025.0,5.0,466.06081144271354
Probolinggo,2025.0,5.0,563.0788806466496
Sampang,2025.0,5.0,377.5949714128361
Sidoarjo,2025.0,5.0,317.4082786845651
Situbondo,2025.0,5.0,532.9921327268922
Sumenep,2025.0,5.0,347.6054382324219
Trenggalek,2025.0,5.0,478.94949423548695
Tuban,2025.0,5.0,427.76738362630215
Tulungagung,2025.0,5.0,483.41747091104696
Kota Jember,2025.0,5.0,635.4638671875
Kota Batu,2025.0,6.0,516.6019251206342
Malang,2025.0,6.0,522.0844348520959
Bangkalan,2025.0,6.0,349.43224146157615
Banyuwangi,2025.0,6.0,513.0915518378134
Blitar,2025.0,6.0,412.85379448400334
Bojonegoro,2025.0,6.0,417.61669172122157
Bondowoso,2025.0,6.0,519.5807481295819
Gresik,2025.0,6.0,361.4266317234118
Jember,2025.0,6.0,518.0085725775702
Jombang,2025.0,6.0,395.12232100361535
Kediri,2025.0,6.0,454.8417304710105
Kota Blitar,2025.0,6.0,353.68060302734375
Kota Kediri,2025.0,6.0,558.9280137282151
Kota Madiun,2025.0,6.0,394.5283203125
Kota Malang,2025.0,6.0,469.91627903988484
Kota Mojokerto,2025.0,6.0,400.8374938964844
Kota Pasuruan,2025.0,6.0,348.92059326171875
Kota Probolinggo,2025.0,6.0,441.47802734375
Kota Surabaya,2025.0,6.0,283.475090613732
Lamongan,2025.0,6.0,491.8164629255023
Lumajang,2025.0,6.0,556.0836571530754
Madiun,2025.0,6.0,403.87355524571103
Magetan,2025.0,6.0,490.5449593396691
Mojokerto,2025.0,6.0,413.6924815038491
Nganjuk,2025.0,6.0,404.7868340562433
Ngawi,2025.0,6.0,452.0216363537573
Pacitan,2025.0,6.0,388.39640998437085
Pamekasan,2025.0,6.0,357.1314724697156
Pasuruan,2025.0,6.0,492.06329196836896
Ponorogo,2025.0,6.0,449.8095669284943
Probolinggo,2025.0,6.0,551.3945375330308
Sampang,2025.0,6.0,368.7801816008812
Sidoarjo,2025.0,6.0,306.0991914310557
Situbondo,2025.0,6.0,529.5224798029119
Sumenep,2025.0,6.0,335.8919677734375
Trenggalek,2025.0,6.0,456.3319033887014
Tuban,2025.0,6.0,423.94535100301107
Tulungagung,2025.0,6.0,463.61116723699877
Kota Jember,2025.0,6.0,615.5636596679688
Kota Batu,2025.0,7.0,458.6180262846105
Malang,2025.0,7.0,458.23271277339444
Bangkalan,2025.0,7.0,303.69303963664817
Banyuwangi,2025.0,7.0,462.98581180895786
Blitar,2025.0,7.0,349.16880928070447
Bojonegoro,2025.0,7.0,367.547108968099
Bondowoso,2025.0,7.0,466.9588295756907
Gresik,2025.0,7.0,318.1673948813858
Jember,2025.0,7.0,461.7053004988042
Jombang,2025.0,7.0,339.52789129392073
Kediri,2025.0,7.0,396.983135816786
Kota Blitar,2025.0,7.0,288.62957763671875
Kota Kediri,2025.0,7.0,500.9056208683894
Kota Madiun,2025.0,7.0,338.6080627441406
Kota Malang,2025.0,7.0,414.709373072574
Kota Mojokerto,2025.0,7.0,348.2763366699219
Kota Pasuruan,2025.0,7.0,296.7213439941406
Kota Probolinggo,2025.0,7.0,388.28515625
Kota Surabaya,2025.0,7.0,248.81878108768674
Lamongan,2025.0,7.0,434.66021662460264
Lumajang,2025.0,7.0,496.41754956707905
Madiun,2025.0,7.0,353.3253583285078
Magetan,2025.0,7.0,432.547005630121
Mojokerto,2025.0,7.0,358.79792098552855
Nganjuk,2025.0,7.0,350.5769189611658
Ngawi,2025.0,7.0,399.81456739840627
Pacitan,2025.0,7.0,329.9943895723048
Pamekasan,2025.0,7.0,309.02198740069787
Pasuruan,2025.0,7.0,431.6104145825394
Ponorogo,2025.0,7.0,393.4645665076471
Probolinggo,2025.0,7.0,496.0592313654282
Sampang,2025.0,7.0,317.68482282771623
Sidoarjo,2025.0,7.0,266.9334127660741
Situbondo,2025.0,7.0,480.6813178520698
Sumenep,2025.0,7.0,288.95159912109375
Trenggalek,2025.0,7.0,392.6121491581561
Tuban,2025.0,7.0,380.16816192626953
Tulungagung,2025.0,7.0,401.7867569137404
Kota Jember,2025.0,7.0,561.7264404296875
Kota Batu,2025.0,8.0,385.69091392965885
Malang,2025.0,8.0,384.6899078638018
Bangkalan,2025.0,8.0,239.99434862028056
Banyuwangi,2025.0,8.0,381.37555583371955
Blitar,2025.0,8.0,273.7840517175342
